Input Title,Input Year,Country 1,Country 2,Country 3,Country 4,Language 1,Language 2,Language 3,Language 4,Lang 1,Lang 2,Lang 3,Lang 4,Output Title (for verification),Output Release Date (for verification)
"Problemat s komarite i drugi istorii (The Mosquito Problem and Other Stories)",2008,,,,,,,,,,,,,"Love.net",2011-04-01
"One More Dream",2012,Bulgaria,,,,български език,,,,bg,,,,"One More Dream",2012-10-19
"Neverwas",2006,Canada,United States of America,,,English,,,,en,,,,"Neverwas",2005-09-09
"Pazachyt na myrtvite (Warden of the Dead)",2007,,,,,,,,,,,,,"Neverwas",2005-09-09
"Rapid Reaction Corps",2012,,,,,,,,,,,,,"Neverwas",2005-09-09
"Buntat Nal",2006,,,,,,,,,,,,,"Neverwas",2005-09-09
"Munje!",2006,Serbia and Montenegro,,,,Srpski,,,,sr,,,,"Munje!",2001-03-21
"Mission London",2010,Bulgaria,United Kingdom,Hungary,Macedonia,English,български език,Pусский,Srpski,en,bg,ru,sr,"Mission London",2010-04-16
"Little Conversations",2008,,,,,,,,,,,,,"Mission London",2010-04-16
"Raza Brava",2008,,,,,,,,,,,,,"Mission London",2010-04-16
"La Vida Me Mata",2007,Chile,,,,Español,,,,es,,,,"La vida me mata",2007-11-01
"La Buena vida",2009,,,,,,,,,,,,,"La buena vida",2009-05-21
"Papelucho y el Marciano",2007,Chile,,,,Español,,,,es,,,,"Papelucho y el marciano",
"Solos (2008)",2009,,,,,,,,,,,,,"Papelucho y el marciano",
"El Diario De Agustin",2008,,,,,,,,,,,,,"Papelucho y el marciano",
"Ojos Rojos",2010,Chile,,,,Español,,,,es,,,,"Ojos Rojos",2010-01-01
"Normal con alas",2007,,,,,,,,,,,,,"Ojos Rojos",2010-01-01
"La Buena vida",2010,,,,,,,,,,,,,"La buena vida",2009-05-21
"Ilusiones ópticas",2009,,,,,,,,,,,,,"Ilusiones ópticas",2010-04-14
"Secretos",2008,,,,,,,,,,,,,"Secretos",2008-10-09
"Microfilia",2008,,,,,,,,,,,,,"Secretos",2008-10-09
"Lo bueno de llorar",2008,,,,,,,,,,,,,"About Crying",2006-05-28
"La Remolienda",2007,,,,,,,,,,,,,"About Crying",2006-05-28
"199 recetas para ser feliz",2008,,,,,Español,,,,es,,,,"199 recetas para ser feliz",2008-09-25
"Mansacue",2008,,,,,,,,,,,,,"Mansacue",
"Grado 3",2009,Chile,,,,Español,,,,es,,,,"Grado 3",2009-10-14
"Radio Corazón",2007,Chile,,,,Español,,,,es,,,,"Radio Corazón",2007-10-04
"La Buena vida",2009,,,,,,,,,,,,,"Radio Corazón",2007-10-04
"Desierto sur",2008,,,,,,,,,,,,,"Desierto Sur",2008-09-25
"Che Kopete: La película",2007,,,,,,,,,,,,,"Desierto Sur",2008-09-25
"Los Pulentos",2007,,,,,,,,,,,,,"Desierto Sur",2008-09-25
"Prohibido Prohibir",2008,,,,,,,,,,,,,"Desierto Sur",2008-09-25
"1973, Revoluciones Por Minuto",2008,,,,,Español,,,,es,,,,"1973 revoluciones por minuto",2009-08-01
"Chile puede",2008,Chile,,,,Español,,,,es,,,,"Chile puede",2008-01-03
"Muñeca",2008,Spain,,,,Español,,,,es,,,,"La muñeca del espacio",2007-06-01
"La Buena vida",2008,,,,,,,,,,,,,"La buena vida",2009-05-21
"Teresa",2009,United States of America,,,,English,Italiano,,,en,it,,,"Teresa",1951-04-05
"Malta con huevo",2007,,,,,,,,,,,,,"Teresa",1951-04-05
"Alicia en el país",2008,United States of America,,,,English,,,,en,,,,"Alice In Wonderland",2010-03-05
"La Esmeralda 1879",2010,,,,,,,,,,,,,"Alice In Wonderland",2010-03-05
"El Ano Que Mis Padres...",2007,Brazil,,,,Português,,,,pt,,,,"O Ano em Que Meus Pais Saíram de Férias",2006-01-01
"Mirageman",2008,Chile,United States of America,,,Deutsch,,,,de,,,,"Mirageman",2007-03-03
"Alpha Male",2006,,,,,,,,,,,,,"Alpha Male",2008-03-18
"Fiesta Patria",2007,,,,,Español,,,,es,,,,"Fiesta Patria",2008-01-01
"Drama (2010)",2010,,,,,,,,,,,,,"Fiesta Patria",2008-01-01
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"Hero",2002-12-19
"Wei Dao Nan Nv",2008,,,,,,,,,,,,,"Hero",2002-12-19
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Sanxia haoren",2006-09-05
"Lü cao di (Mongolian Ping Pong)",2006,China,,,,中国,,,,zh,,,,"Lü cao di",2005-06-11
"Kampfansage - Der letzte Schüler (Bullet Fist)",2007,,,,,,,,,,,,,"Lü cao di",2005-06-11
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"Lü cao di",2005-06-11
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Painted Veil",2006-12-20
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"The Painted Veil",2006-12-20
"You Xi Mi Cang",2008,,,,,,,,,,,,,"The Painted Veil",2006-12-20
"Mang shan (Blind Mountain)",2009,,,,,,,,,,,,,"Blind Mountain",2007-05-20
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"Hero",2002-12-19
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"House of Flying Daggers",2004-08-03
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Chi bi xia: Jue zhan tian xia",2009-01-08
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Chi bi xia: Jue zhan tian xia",2009-01-08
"Flying Swords of Dragon Gate",2012,China,,,,中国,,,,zh,,,,"Long men fei jia",2011-12-22
"Sanxia haoren (Still Life)",2008,China,,,,中国,,,,zh,,,,"Sanxia haoren",2006-09-05
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Sanxia haoren",2006-09-05
"Flying Swords of Dragon Gate",2011,China,,,,中国,,,,zh,,,,"Long men fei jia",2011-12-22
"The Painted Veil",2006,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Painted Veil",2006-12-20
"Shi mian mai fu (House of Flying Daggers)",2004,China,Hong Kong,,,中国,,,,zh,,,,"House of Flying Daggers",2004-08-03
"Marriage Trap",2008,,,,,,,,,,,,,"House of Flying Daggers",2004-08-03
"Night Attack",2007,United States of America,,,,English,,,,en,,,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"Waiting in Beijing",2008,,,,,,,,,,,,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror",1991-01-01
"T-Rex: Back to the Cretaceous (IMAX)",2008,,,,,English,,,,en,,,,"IMAX - T-Rex: Back to the Cretaceous",1998-10-23
"The Painted Veil",2008,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Painted Veil",2006-12-20
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"The Painted Veil",2006-12-20
"The Painted Veil",2009,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Painted Veil",2006-12-20
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"The Painted Veil",2006-12-20
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"The Painted Veil",2006-12-20
"Qian Ting Zong Dong Yuan",2008,,,,,,,,,,,,,"The Painted Veil",2006-12-20
"The Painted Veil",2008,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Painted Veil",2006-12-20
"Legendary Amazons",2012,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Legendary Amazons",2011-11-18
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Two Stupid Eggs",2007,,,,,,,,,,,,,"Legendary Amazons",2011-11-18
"Shi mian mai fu (House of Flying Daggers)",2004,China,Hong Kong,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Qi yu (Old Fish)",2008,,,,,,,,,,,,,"Legendary Amazons",2011-11-18
"El Guachiman (The Watchman)",2012,,,,,,,,,,,,,"Legendary Amazons",2011-11-18
"Irreversi",2009,,,,,,,,,,,,,"Irreversi",2009-02-20
"Let's Steal Together",2007,,,,,,,,,,,,,"Irreversi",2009-02-20
"Calabash Brothers",2008,,,,,,,,,,,,,"Irreversi",2009-02-20
"Legendary Amazons",2011,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Flying Swords of Dragon Gate",2011,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Legendary Amazons",2011,China,,,,中国,,,,zh,,,,"Legendary Amazons",2011-11-18
"Summer (2007)",2007,,,,,,,,,,,,,"Summer 2007",
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Summer 2007",
"A Chinese Fairy Tale",2008,Hong Kong,China,,,广州话 / 廣州話,,,,cn,,,,"Sien nui yau wan",2011-04-24
"Tamendechuan",2008,,,,,,,,,,,,,"Sien nui yau wan",2011-04-24
"The Touch",2003,China,Hong Kong,Japan,Taiwan,English,Français,,,en,fr,,,"The Touch",2002-08-01
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Touch",2002-08-01
"Shi mian mai fu (House of Flying Daggers)",2004,China,Hong Kong,,,中国,,,,zh,,,,"The Touch",2002-08-01
"Gao xing",2009,Hong Kong,,,,广州话 / 廣州話,,,,cn,,,,"Fuk sing go jiu",1985-02-10
"The Painted Veil",2008,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Fuk sing go jiu",1985-02-10
"One Foundation",2007,,,,,,,,,,,,,"Fuk sing go jiu",1985-02-10
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Fuk sing go jiu",1985-02-10
"Rapid Blind Date",2007,,,,,,,,,,,,,"Fuk sing go jiu",1985-02-10
"Help (2007)",2008,,,,,English,,,,en,,,,"Somebody Help Me",2007-11-10
"Shi mian mai fu (House of Flying Daggers)",2004,China,Hong Kong,,,中国,,,,zh,,,,"Somebody Help Me",2007-11-10
"Red Start",2007,,,,,,,,,,,,,"Somebody Help Me",2007-11-10
"Flying Swords of Dragon Gate",2011,China,,,,中国,,,,zh,,,,"Somebody Help Me",2007-11-10
"50 Meters Line Between Alive or Dead",2008,Canada,Germany,,,Deutsch,English,,,de,en,,,"Otto; or, Up with Dead People",2008-01-19
"Shi mian mai fu (House of Flying Daggers)",2004,China,Hong Kong,,,中国,,,,zh,,,,"Otto; or, Up with Dead People",2008-01-19
"Hero (Ying xiong)",2002,China,,,,中国,,,,zh,,,,"Hero",2002-12-19
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"Hero",2002-12-19
"Shaolin Temple",2011,,,,,,,,,,,,,"Shao Lin si",1976-12-22
"Final Contract: Death or Delivery",2007,United States of America,Hong Kong,United Kingdom,,English,Deutsch,广州话 / 廣州話,日本語,en,de,cn,ja,"Blade Runner",1982-06-25
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Blade Runner",1982-06-25
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Blade Runner",1982-06-25
"The Underdog Knight",2008,China,Hong Kong,,,中国,,,,zh,,,,"Ying han",2008-11-28
"Bullet Fist",2007,,,,,,,,,,,,,"Ying han",2008-11-28
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Ying han",2008-11-28
"Legendary Amazons",2011,China,,,,中国,,,,zh,,,,"Ying han",2008-11-28
"Esquire Runaway",2008,,,,,,,,,,,,,"Ying han",2008-11-28
"My Xianggelila",2007,,,,,,,,,,,,,"Ying han",2008-11-28
"Silver Medalist",2009,China,,,,中国,,,,zh,,,,"Fengkuang de saiche",2009-01-20
"Shaolin Temple",2011,,,,,,,,,,,,,"Fengkuang de saiche",2009-01-20
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Fengkuang de saiche",2009-01-20
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Fengkuang de saiche",2009-01-20
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"Fengkuang de saiche",2009-01-20
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Fengkuang de saiche",2009-01-20
"Hutushenpan",2008,,,,,,,,,,,,,"Fengkuang de saiche",2009-01-20
"World Second",2007,India,,,,தமிழ்,తెలుగు,,,ta,te,,,"Irandam Ulagam",2013-01-25
"Niu Qi Chong Tian",2009,China,,,,中国,,,,zh,,,,"Xi Yang Yang Yu Hui Tai Lang Zhi Niu Qi Chong Tian",2009-01-16
"Ha! Ha! Ha!",2008,,,,,,,,,,,,,"Ha! Ha! Ha!",1934-03-01
"Dangerous Liaisons (2012)",2012,China,Korea, Democratic People's Republic of,Singapore,,中国,,,,zh,,,,"Dangerous Liaisons",2012-11-09
"Nan cai nu mao",2007,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"Shaolin Temple",2011,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Dangerous Liaisons",2012-11-09
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Dangerous Liaisons",2012-11-09
"Olympic Is In My Family",2008,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"I’m Liu Yue Jin",2008,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Dangerous Liaisons",2012-11-09
"Shaolin Temple",2011,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"El Guachiman (The Watchman)",2011,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"Mai Mai Ti De 2008",2008,,,,,,,,,,,,,"Dangerous Liaisons",2012-11-09
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Dangerous Liaisons",2012-11-09
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Dangerous Liaisons",2012-11-09
"Dangerous Liaisons (2012)",2012,China,Korea, Democratic People's Republic of,Singapore,,中国,,,,zh,,,,"Dangerous Liaisons",2012-11-09
"Left Right",2008,India,,,,,,,,ml,,,,"Left Right Left",2013-06-13
"Gongpu",2007,,,,,,,,,,,,,"Left Right Left",2013-06-13
"Lichun (And the Spring Comes)",2008,China,,,,中国,,,,zh,,,,"Lichun",2007-10-23
"Lost Soul in the Ancient House",2007,,,,,,,,,,,,,"Lichun",2007-10-23
"Zhou Guo Ping (Road to Home)",2008,,,,,,,,,,,,,"Lichun",2007-10-23
"Bienazijibudangganbu",2007,,,,,,,,,,,,,"Lichun",2007-10-23
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Lichun",2007-10-23
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Lichun",2007-10-23
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"Lichun",2007-10-23
"5 Guns of Mercy",2008,,,,,,,,,,,,,"Lichun",2007-10-23
"The Dream Is Alive",2007,United States of America,,,,English,,,,en,,,,"IMAX - The Dream Is Alive",1985-01-01
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"IMAX - The Dream Is Alive",1985-01-01
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"IMAX - The Dream Is Alive",1985-01-01
"Sanxia haoren (Still Life)",2006,China,,,,中国,,,,zh,,,,"Sanxia haoren",2006-09-05
"Shaolin Temple",2011,,,,,,,,,,,,,"Sanxia haoren",2006-09-05
"Ye Mei Gui (Night Rose)",2009,Hong Kong,,,,中国,,,,zh,,,,"Ye Mei Gui Zhi Lian",1960-05-09
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Ye Mei Gui Zhi Lian",1960-05-09
"Men (The Door)",2007,United States of America,,,,English,,,,en,,,,"The Wolverine",2013-07-25
"Beijing Taxi Driver",2007,,,,,,,,,,,,,"The Wolverine",2013-07-25
"Ye Zhu Zou Ming Qu",2009,,,,,,,,,,,,,"The Wolverine",2013-07-25
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Wolverine",2013-07-25
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"The Wolverine",2013-07-25
"Flying Swords of Dragon Gate",2011,China,,,,中国,,,,zh,,,,"The Wolverine",2013-07-25
"The First of August",2007,China,,,,广州话 / 廣州話,,,,cn,,,,"Axis of War: The First of August",2010-05-09
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Axis of War: The First of August",2010-05-09
"Shi mian mai fu (House of Flying Daggers)",2004,China,Hong Kong,,,中国,,,,zh,,,,"Axis of War: The First of August",2010-05-09
"Xi Zang Jin Xi",2009,,,,,,,,,,,,,"Axis of War: The First of August",2010-05-09
"Chi bi: Xia - Jue zhan tian xia (Red Cliff: Part II)",2009,China,,,,中国,,,,zh,,,,"Axis of War: The First of August",2010-05-09
"Legendary Amazons",2011,China,,,,中国,,,,zh,,,,"Axis of War: The First of August",2010-05-09
"Sanxia haoren (Still Life)",2008,China,,,,中国,,,,zh,,,,"Axis of War: The First of August",2010-05-09
"Shaolin Temple",2011,,,,,,,,,,,,,"Axis of War: The First of August",2010-05-09
"Lü cao di (Mongolian Ping Pong)",2007,China,,,,中国,,,,zh,,,,"Lü cao di",2005-06-11
"E-Mail",2007,United States of America,,,,English,,,,en,,,,"You've Got Mail",1998-12-17
"The Touch",2003,China,Hong Kong,Japan,Taiwan,English,Français,,,en,fr,,,"You've Got Mail",1998-12-17
"Ye Man De Wen Rou (Barbarian Tender)",2008,,,,,,,,,,,,,"You've Got Mail",1998-12-17
"Tao Qi Bao Ma Xiao Tiao",2009,,,,,,,,,,,,,"You've Got Mail",1998-12-17
"Fast Track: No Limits",2008,Germany,,,,English,,,,en,,,,"Fast Track: No Limits",2008-02-21
"Flying Swords of Dragon Gate",2012,China,,,,中国,,,,zh,,,,"Fast Track: No Limits",2008-02-21
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Fast Track: No Limits",2008-02-21
"Dangerous Liaisons (2012)",2012,China,Korea, Democratic People's Republic of,Singapore,,中国,,,,zh,,,,"Fast Track: No Limits",2008-02-21
"Flying Swords of Dragon Gate",2012,China,,,,中国,,,,zh,,,,"Fast Track: No Limits",2008-02-21
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Fast Track: No Limits",2008-02-21
"Liang ren fang",2008,,,,,,,,,,,,,"Fast Track: No Limits",2008-02-21
"The Painted Veil",2008,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Fast Track: No Limits",2008-02-21
"Hu San Niang",2008,,,,,,,,,,,,,"Fast Track: No Limits",2008-02-21
"Anaconda Frightened",2008,,,,,,,,,,,,,"Fast Track: No Limits",2008-02-21
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Fast Track: No Limits",2008-02-21
"Deadly Delicious",2008,China,,,,中国,,,,zh,,,,"Shuang shi ji",2008-10-22
"Shen xiao chuan qi",2007,,,,,,,,,,,,,"Shuang shi ji",2008-10-22
"Flying Swords of Dragon Gate",2011,China,,,,中国,,,,zh,,,,"Shuang shi ji",2008-10-22
"Dangerous Liaisons (2012)",2012,China,Korea, Democratic People's Republic of,Singapore,,中国,,,,zh,,,,"Shuang shi ji",2008-10-22
"Ai qing hu jiao zhuan yi",2007,China,,,,中国,,,,zh,,,,"Ai qing hu jiao zhuan yi",2007-02-08
"Hero (Ying xiong)",2005,China,,,,中国,,,,zh,,,,"Hero",2002-12-19
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Hero",2002-12-19
"Dangerous Liaisons (2012)",2012,China,Korea, Democratic People's Republic of,Singapore,,中国,,,,zh,,,,"Hero",2002-12-19
"Forgive and Forget",2007,,,,,,,,,,,,,"Forgive and Forget",2000-06-12
"Tiandigaobai",2007,,,,,,,,,,,,,"Forgive and Forget",2000-06-12
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Forgive and Forget",2000-06-12
"Legend of the Tang Dynasty",2007,,,,,,,,,,,,,"Forgive and Forget",2000-06-12
"Cold Harvest (1999)",2008,,,,,,,,,,,,,"Forgive and Forget",2000-06-12
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Forgive and Forget",2000-06-12
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Forgive and Forget",2000-06-12
"The Touch",2002,China,Hong Kong,Japan,Taiwan,English,Français,,,en,fr,,,"The Touch",2002-08-01
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"The Touch",2002-08-01
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"The Touch",2002-08-01
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"The Touch",2002-08-01
"Huang Cun Ke Zhan (The Deserted Inn)",2008,China,,,,中国,,,,zh,,,,"Huang cun ke zhan",2008-08-15
"Sanxia haoren (Still Life)",2007,China,,,,中国,,,,zh,,,,"Huang cun ke zhan",2008-08-15
"Gan bu",2007,,,,,,,,,,,,,"Huang cun ke zhan",2008-08-15
"Shaolin Temple",2011,,,,,,,,,,,,,"Huang cun ke zhan",2008-08-15
"Shi fen ai",2007,,,,,,,,,,,,,"Huang cun ke zhan",2008-08-15
"Falling in Love",2007,,,,,English,,,,en,,,,"Falling in Love",2006-01-02
"The Painted Veil",2007,China,United States of America,Canada,,English,中国,Français,,en,zh,fr,,"Falling in Love",2006-01-02
"Mang shan (Blind Mountain)",2007,,,,,,,,,,,,,"Blind Mountain",2007-05-20
"Hero (Ying xiong)",2004,China,,,,中国,,,,zh,,,,"Blind Mountain",2007-05-20
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Blind Mountain",2007-05-20
"Dangerous Games",2007,,,,,中国,,,,zh,,,,"Bangzi laohu ji",2007-12-28
"Shanghai Trance (City of Trance)",2008,,,,,,,,,,,,,"Shanghai Trance",2008-10-02
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"Shanghai Trance",2008-10-02
"Flying Swords of Dragon Gate",2012,China,,,,中国,,,,zh,,,,"Shanghai Trance",2008-10-02
"Hero (Ying xiong)",2003,China,,,,中国,,,,zh,,,,"Shanghai Trance",2008-10-02
"The Closet",2007,,,,,广州话 / 廣州話,,,,cn,,,,"The Closet",2007-01-01
"Lemonade",2009,United States of America,,,,English,,,,en,,,,"Lemonade",2009-01-01
"Shi mian mai fu (House of Flying Daggers)",2005,China,Hong Kong,,,中国,,,,zh,,,,"Lemonade",2009-01-01
"Shi Quan Jiu Mei (Almost Perfect)",2008,,,,,,,,,,,,,"Lemonade",2009-01-01
"Ni Hong Deng Xia Xin Shao Bing",2008,,,,,,,,,,,,,"Lemonade",2009-01-01
"Shadows (reissue)",2010,,,,,,,,,,,,,"Lemonade",2009-01-01
"The Revelation of the Pyramids",2011,France,,,,English,,,,en,,,,"The Revelation of the Pyramids",2010-02-10
"Larin izbor: Izgubljeni princ",2012,,,,,,,,,,,,,"The Revelation of the Pyramids",2010-02-10
"Tady hlídám já",2012,,,,,Český,,,,cs,,,,"Tady hlídám já",2012-05-30
"Experti",2006,Czech Republic,,,,Český,,,,cs,,,,"Experti",2006-02-09
"Program Nar Vinyan Ar-Kat (Coming Soon)",2009,,,,,,,,,,,,,"Experti",2006-02-09
"Obsluhoval jsem anglického krále (I Served the King of England)",2008,Czech Republic,Slovakia,,,Český,,,,cs,,,,"Obsluhoval jsem anglického krále",2006-12-19
"Jak se kroti krokodyli",2006,Czech Republic,,,,Český,,,,cs,,,,"Jak se krotí krokodýli",2006-01-12
"Krev zmizeleho",2005,,,,,,,,,,,,,"Jak se krotí krokodýli",2006-01-12
"René",2008,Germany,,,,Deutsch,,,,de,,,,"Rene Marik - Autschn!",2008-09-26
"Bolero",2004,United States of America,,,,English,,,,en,,,,"Bolero",1984-08-31
"V temnotì",2012,,,,,,,,,,,,,"Bolero",1984-08-31
